12,4,1401,12420
6,4,1217,169
27,5,353,10420
12,3,1939,743
6,2,2936,12952
5,2,1081,7108
9,1,2630,5283
8,2,267,7570
8,2,296,7428
19,4,1017,14337
29,5,797,7157
37,5,1433,19909
14,1,283,2034
14,3,470,1507
9,4,2870,9152
15,5,2745,2540
33,1,2264,18722
7,2,1549,10738
18,4,791,8696
18,4,2935,17160
39,2,2474,14395
35,5,627,3907
30,5,2059,7118
39,3,682,16593
24,5,1959,18418
27,3,2361,16916
31,3,2690,1971
38,2,246,8488
8,4,1721,11105
15,4,1799,11413
2,4,956,16715
15,1,1629,9309
39,4,772,5190
13,1,2259,17259
21,1,1416,2663
11,2,740,7857
37,1,985,9795
30,2,1497,0
33,4,2404,14299
25,2,1859,313
11,1,394,2651
3,1,2357,5428
6,3,2751,17699
23,2,1466,644
11,5,1848,19828
35,5,1467,1784
38,2,209,18630
24,1,1639,12656
18,3,859,11125
13,2,534,6182
26,4,2615,10047
6,2,284,9945
39,3,1056,19362
33,4,931,9339
25,3,2618,17505
5,1,2412,7620
2,5,422,12074
27,3,1924,10576
36,3,1959,11377
4,5,2892,12737
1,4,1741,9263
31,1,2653,7925
36,1,701,6591
34,3,2819,11582
16,2,429,4992
5,5,2346,16010
28,2,320,15496
38,1,1542,2221
36,1,2920,11089
5,2,536,2390
33,5,1750,4430
23,3,1375,15843
11,2,958,4930
30,2,2943,16376
26,1,919,8648
23,4,876,13481
33,1,2512,2244
20,4,1946,15244
11,5,634,18934
15,5,1296,2080
6,4,952,13789
27,2,2451,14939
12,2,2153,17777
4,2,383,8962
39,2,406,3872
31,2,2442,17544
13,3,2031,9504
15,2,176,7041
40,3,981,12140
20,3,1593,5073
22,2,592,10567
9,1,2564,15904
14,3,1992,17751
3,5,1807,5074
13,5,1835,6942
16,4,1198,12185
39,3,2975,13593
11,5,360,8927
21,4,2027,14714
22,5,467,7699
4,5,1912,9765
24,3,802,5369
37,5,1828,16312
37,4,144,11407
5,5,887,11199
37,1,43,10034
36,1,2595,9094
21,4,2575,12417
24,4,1347,3137
17,2,72,12223
26,2,1669,16344
26,4,1249,19230
38,5,1825,15964
20,2,2913,2089
36,3,1607,15711
11,2,167,3577
34,2,1596,2966
12,5,527,2965
6,3,2865,12292
14,3,1558,17478
30,3,2593,5602
12,5,1012,8793
26,1,275,12193
38,2,78,14358
3,2,2748,5642
40,4,740,19776
7,4,307,16991
30,2,200,17963
16,5,2446,1719
17,5,2169,11382
26,5,2359,11940
28,1,2215,899
30,2,312,7532
22,2,2966,10828
17,5,2579,17798
6,1,963,15259
17,4,1476,18163
9,2,250,5593
22,2,1923,3501
31,3,244,11966
7,2,1166,2133
23,2,1191,9176
12,1,2649,6504
17,5,755,12646
34,4,1051,3153
23,4,1122,9229
23,4,1769,6215
36,3,2318,11502
23,1,763,8290
37,2,2837,2885
26,2,2219,4312
7,4,2545,18817
36,1,89,6239
16,2,1358,7043
38,5,2492,15933
4,2,2190,3849
33,5,1897,12013
32,4,2558,7488
34,4,2026,10844
39,1,143,5857
9,3,441,4429
25,5,192,13298
26,1,1111,15728
33,2,1896,14190
16,5,152,12679
18,5,2966,2596
34,4,1283,4168
33,5,1888,92
27,4,794,1209
30,3,248,1547
25,5,363,18535
2,4,834,3895
17,3,2571,14141
35,2,1123,18968
23,4,2480,368
14,3,2006,8986
35,5,725,16002
12,4,1380,19914
40,4,2154,7965
7,5,1711,3390
15,5,1110,13920
14,4,2651,4314
19,4,72,7554
3,5,1322,2300
27,4,2316,3776
34,4,2812,12695
24,3,2605,1947
9,3,306,17818
18,5,2541,19323
16,4,126,4647
31,1,801,18840
10,2,2421,16901
11,5,1960,17809
23,3,1767,12381
11,1,931,57
13,2,2647,12315
35,3,1449,5962
5,1,2565,7289
24,3,151,15431
40,1,2077,2185
16,4,2960,5918
10,1,1711,4168
35,4,1705,14278
32,3,1511,5231
19,2,1796,6231
38,4,2895,19376
16,3,1315,19297
39,1,1449,6835
25,3,415,17442
25,2,1381,7779
12,3,2185,17883
11,2,828,9549
1,4,1874,16253
8,4,1588,4842
38,3,1975,8814
18,5,1165,10936
39,5,534,11884
32,3,927,10927
4,2,1602,14689
10,4,726,2508
5,5,1441,3417
2,2,262,5295
4,3,709,795
38,3,313,183
4,5,1847,8209
14,5,265,11855
8,2,111,3025
12,3,1535,10772
2,3,1414,18232
35,3,1592,516
33,4,2741,19013
2,1,515,3414
14,2,2811,16742
27,5,255,5792
19,4,1038,13948
40,5,2906,9462
31,1,903,2785
7,5,2834,7594
27,5,1296,32
17,4,626,11939
10,4,1969,5357
21,1,2766,12355
13,2,736,7909
9,2,2848,2293
36,5,1316,4655
19,3,884,12112
38,1,106,3572
3,2,649,378
2,4,1301,13959
25,4,2215,10554
17,4,1502,969
39,1,1062,8891
22,4,51,11021
33,3,1708,818
24,1,682,15238
22,3,2217,2641
5,2,1353,14739
39,5,1953,6275
5,1,1574,17134
18,5,1755,1991
25,3,71,10861
36,3,2972,1772
27,5,533,8153
27,1,108,9332
26,1,728,1836
6,1,1890,292
6,2,1181,17591
14,3,613,11320
21,4,1736,9736
9,4,874,4243
38,4,96,12875
33,3,2332,10106
33,1,2950,10654
24,4,2553,4559
37,5,2799,15261
39,3,2911,1633
23,4,210,4264
37,2,1990,2096
1,1,2151,7435
2,4,2765,2733
15,2,672,6890
19,4,1060,2034
12,4,1202,15468
33,3,2221,14565
37,5,1250,467
28,4,1155,15072
25,5,67,18479
9,4,369,15668
8,1,959,16531
28,4,195,5416
10,3,754,12960
30,1,1748,13670
35,5,2346,2559
31,5,2242,5372
16,4,2782,7984
14,5,2850,14728
5,4,389,231
3,1,1001,2302
34,5,1194,14053
35,4,1830,16799
24,4,1134,11938
26,2,464,5613
7,2,1983,6573
18,3,947,4163
18,5,2320,362
34,4,1032,11806
40,5,584,17565
20,5,2139,12348
36,1,2199,14635
28,4,1420,13543
1,5,1535,6046
1,5,2352,15563
13,5,1025,1957
6,5,1089,6806
2,3,458,5964
9,1,2089,10876
25,1,2731,8691
17,4,2086,11560
7,4,1347,17938
11,4,2720,12997
15,5,597,13895
7,1,1676,17878
40,1,129,14248
17,5,2911,7735
5,1,1587,4505
31,3,2978,15578
38,1,555,16262
19,4,2668,13524
17,3,149,12284
7,3,1926,7513
32,4,1757,15112
9,5,1724,18591
22,1,164,824
26,1,141,5541
2,5,1649,340
16,3,1476,18055
26,3,1640,15725
23,4,1162,13981
26,2,1412,3085
27,1,2236,7200
13,4,709,9270
20,1,265,2706
15,1,2499,7989
10,4,1226,16962
40,3,1554,2923
1,2,325,8276
7,1,2638,16637
20,4,1439,12130
39,5,1160,9809
15,1,2877,7152
14,5,2947,2300
35,2,880,17562
29,4,2116,9357
28,4,313,19321
9,1,1352,13587
13,5,2198,15114
29,4,1745,19003
34,2,318,8297
17,5,1385,17875
2,3,1730,12584
19,5,2138,11465
11,5,1990,12603
5,2,1207,4477
29,1,2637,2694
13,1,403,18032
30,2,237,17449
16,1,758,5025
30,3,256,706
3,1,419,3835
35,1,2762,16338
26,5,1463,6067
27,2,1271,6592
24,5,1338,7925
17,1,1335,2793
27,2,2906,1657
37,3,992,15062
1,2,1506,13733
3,1,1694,3571
14,3,1652,9584
28,5,841,19390
9,4,96,18324
24,1,236,4320
32,1,2550,7700
16,3,194,4048
38,4,2059,14260
34,4,2367,11550
36,1,1316,10302
24,4,1369,11080
38,5,2050,2561
29,2,2444,17086
1,1,338,14487
16,3,2317,18124
30,4,759,17673
36,3,919,18120
10,2,2044,19422
7,5,1997,3226
16,5,724,9925
28,3,2531,1332
6,3,2276,11249
34,4,596,7231
1,2,462,6728
35,4,2143,11463
5,2,233,17929
36,3,1978,13118
11,3,1312,5804
34,5,716,2462
16,4,494,18865
13,5,423,4400
16,2,2599,13275
40,3,2808,1607
17,4,1309,163
20,2,922,7393
3,1,1933,17347
18,2,854,17612
22,2,1138,19998
22,5,1435,17265
36,3,1921,11648
12,4,888,8376
21,3,2192,19483
31,5,1637,6316
37,5,948,19150
26,2,2215,9778
31,3,799,4012
21,4,1612,14423
16,3,587,11390
3,2,1250,3093
2,5,507,17619
16,4,1030,17382
20,4,928,7624
16,5,376,7364
31,3,1671,4154
38,2,668,19243
11,4,1705,6564
39,2,994,1153
17,1,205,17013
33,2,2375,18000
12,4,2987,5534
19,4,2440,1971
19,5,1099,18967
30,1,1917,8314
3,3,2995,1690
17,1,157,11339
18,4,2273,10109
24,5,975,305
5,1,59,8867
22,4,2057,11428
27,1,1829,19314
27,2,808,1153
36,5,1070,8517
1,2,2883,13027
35,2,1567,8583
6,5,473,13229
21,1,2683,3632
16,3,671,18823
18,4,963,19466
35,3,877,12830
31,3,1047,372
4,2,2600,7437
2,2,2812,5462
19,4,876,2139
28,3,1476,17708
22,3,2155,13322
32,2,1917,14034
30,2,2009,7090
16,1,834,17152
15,1,2962,8827
32,3,1890,15744
35,4,2115,10203
15,2,2738,10316
18,4,2796,11327
2,4,261,14146
35,2,651,15092
32,4,2392,17969
35,1,1087,13780
14,5,1905,16294
29,3,2982,3109
34,3,2524,12412
22,1,2965,30
34,5,1226,16508
36,2,1662,11758
24,2,479,12700
20,1,2581,14872
19,5,1434,13771
16,2,2944,3510
38,5,1595,14724
40,4,1500,11730
35,5,2356,15341
5,5,2184,12864
8,4,2836,454
2,4,873,2710
25,1,2092,14119
32,1,934,10064
22,4,1418,10180
5,5,1740,12218
28,1,819,6301
40,3,2285,2184
2,4,1310,14100
29,2,1923,18200
30,3,2811,3185
7,1,2661,5956
22,2,2355,5806
18,5,693,283
14,4,177,9433
18,3,210,3564
38,2,487,8400
35,5,1109,19119
6,5,874,9879
6,3,2640,6578
28,5,2916,5834
14,3,2458,3342
26,2,1590,11802
11,5,1700,17635
9,4,575,7972
17,4,48,1428
37,5,604,595
40,5,1556,5454
40,2,1259,6935
6,2,2923,17971
30,3,1706,12331
29,4,2830,2889
13,4,2904,6435
36,3,1565,2495
31,5,2709,12527
22,1,1970,14461
19,2,2205,9338
28,1,542,12501
3,5,1617,948
18,4,1854,10
39,2,1923,14764
28,4,1786,19567
10,4,1026,9965
39,5,1470,3616
9,5,748,3321
13,3,2261,19551
20,3,2888,11883
24,3,1005,13720
28,5,863,17207
15,3,2917,7536
2,5,764,12858
15,5,1116,4190
2,5,581,3130
16,2,916,10457
4,5,807,8151
26,3,1865,9233
6,4,1713,15873
20,5,2270,5598
22,3,731,10435
36,4,1219,13581
22,1,1371,708
20,3,1211,10300
26,1,2030,12003
32,2,575,9973
19,2,820,6874
28,2,1908,540
29,3,2332,1875
19,3,730,7542
3,5,205,9056
15,4,1313,19884
3,2,727,8206
17,2,901,2662
3,4,2279,12270
18,3,2562,1097
23,2,2588,4216
28,3,2193,632
22,1,1918,3968
40,1,1259,3971
38,3,1666,15898
13,3,2835,6339
20,4,2065,15743
19,1,1748,19774
21,4,2140,3065
15,4,1614,1733
2,2,2060,16293
10,5,323,17106
16,5,2016,14454
26,2,1407,13586
20,3,1455,790
22,4,541,19892
18,3,351,17796
23,2,1565,4062
19,3,719,17736
8,3,718,2685
15,3,1462,3012
24,4,427,1096
7,1,2650,6051
32,2,1348,3263
25,4,1127,8953
9,5,2287,7212
37,4,903,1291
23,5,1724,3687
27,5,826,19785
17,3,2937,8766
26,3,2927,7063
24,5,345,7665
31,2,1986,2149
5,4,363,12652
1,3,487,18708
40,4,2224,16867
3,2,2859,8718
3,1,2702,15797
14,4,1346,9217
14,2,1241,7750
40,2,2928,11793
18,3,734,15483
14,2,1307,6021
20,2,477,13912
12,2,2573,6871
11,4,379,14829
9,5,2861,17708
25,5,1294,7053
31,3,2260,15158
30,5,1767,7567
5,3,1312,14850
29,5,178,17972
33,2,2239,2752
31,2,2833,6002
23,2,1669,13699
37,4,1841,11816
22,2,982,3747
24,5,1077,4741
5,3,1207,3386
7,2,327,18825
32,5,2317,510
30,3,1002,12344
27,4,1693,2923
5,4,1160,10239
38,1,2181,6353
28,4,1312,1648
35,1,1832,19536
17,5,679,3281
4,3,1769,28
18,4,2499,16613
12,5,1840,7545
40,1,413,10753
23,3,222,10771
1,4,1269,19020
24,1,1892,13682
16,2,877,18148
15,3,1247,10337
26,4,2272,3144
17,1,2918,1099
6,2,1787,15975
18,4,1037,15785
32,5,1528,7841
23,3,2130,14938
16,1,312,1097
9,4,1008,10556
20,2,289,19774
14,2,1040,13559
2,2,541,13078
34,3,1089,9220
31,2,399,2080
22,4,1459,4052
24,3,2910,12288
35,1,1745,14943
20,5,2923,10430
19,1,1493,18049
14,2,2641,5491
38,4,707,4729
24,3,2435,10557
6,4,1256,18501
13,1,2032,13425
1,2,1788,13489
29,1,1132,190
6,3,1201,7597
31,5,1274,4920
28,4,2935,14044
22,5,1457,18452
4,4,1787,5186
3,5,1756,8497
17,1,2815,13376
30,3,1307,17324
34,1,2639,3519
33,3,1443,1630
27,5,2937,15550
29,4,579,15021
39,3,1559,12749
34,3,923,16765
2,1,1863,9288
14,3,2940,6726
27,4,2482,14884
36,2,1496,15533
20,4,123,4712
25,3,876,10256
35,3,2117,2718
13,5,1637,2271
7,4,2332,7272
9,5,792,10114
19,5,398,17522
6,4,2004,16033
4,1,680,8757
24,2,300,9393
14,1,1129,2556
17,3,1889,12959
6,3,1160,12796
10,3,2383,19597
2,4,1933,10349
35,2,948,12983
28,2,1906,9222
24,2,2791,14568
26,2,1412,18527
40,4,551,6899
4,5,2552,11208
1,5,2588,13646
38,1,503,5003
4,5,2331,16049
12,2,2603,17116
26,2,2603,9282
36,3,1452,16031
26,2,2221,4694
22,3,2605,2931
32,3,1435,1469
20,4,1025,13218
15,1,848,325
19,5,2588,753
16,1,1716,9137
18,4,2246,5806
20,4,177,13836
31,5,2460,8876
21,3,1490,5692
34,2,1731,13280
23,5,2283,17025
40,5,573,13457
11,5,654,11425
23,4,2883,3595
1,2,1892,10095
4,4,430,5091
12,4,2317,14695
22,3,240,18550
22,2,1072,5251
37,2,286,7349
13,5,1934,3030
33,3,1350,9049
36,4,2727,8759
35,2,1035,3916
26,4,1449,17385
37,2,1282,11469
15,1,1869,4966
29,2,2191,12913
32,2,1158,3078
15,3,1186,788
18,5,2377,11680
22,4,2712,19976
7,3,2986,8836
9,3,2234,9067
40,5,425,11544
30,3,1098,214
8,4,1995,16315
8,3,807,2686
7,1,852,4756
11,3,1014,2239
25,4,354,1064
5,1,2507,8874
22,5,2229,8573
19,2,1855,3708
28,1,1799,825
18,3,2455,10327
10,1,930,12569
34,5,2313,14149
27,5,1576,4851
18,3,1858,16322
32,4,1401,19111
24,1,1634,8751
21,3,2516,6834
28,4,1113,19743
16,3,688,10682
6,4,995,7422
7,2,1273,3109
37,2,226,6217
10,3,305,13103
17,5,2447,17288
19,4,2350,14199
32,3,259,2780
28,3,751,6725
34,5,2756,16423
7,1,728,8544
18,5,471,8209
15,1,2633,2950
5,4,710,13463
27,3,1179,2965
23,2,2183,260
10,4,1757,9429
28,3,2057,16293
2,3,2197,3629
4,3,2152,9382
15,3,2971,7550
17,1,2641,13263
9,3,1400,7333
7,5,2888,5830
40,2,2668,13285
21,3,2685,16759
12,4,693,4489
15,3,232,7909
36,2,859,15015
17,3,996,18324
27,2,1656,15337
37,3,380,2446
26,4,2628,3679
5,3,1329,14641
27,2,1333,12043
11,1,1004,4806
10,1,1788,14141
40,1,957,1272
15,4,627,2981
15,5,771,9042
16,1,1248,14849
25,4,550,6259
31,1,2296,13066
12,1,97,17343
37,3,2294,3872
24,3,708,11153
25,2,2787,2335
36,3,1705,19740
40,3,674,15803
31,1,1398,10740
25,4,919,6030
1,5,2436,8170
5,5,935,162
8,2,426,17752
34,4,2733,17930
18,5,871,4168
14,1,1980,11404
14,5,944,5684
35,2,1622,5084
34,4,2176,4074
13,5,2953,17441
10,4,757,15586
35,1,1205,3475
7,3,284,1959
19,2,1496,7822
5,2,880,13076
2,5,1526,8210
5,3,1126,12661
33,4,210,7265
10,4,1785,15891
10,1,1711,111
30,1,2672,14537
7,4,2724,6055
35,2,1418,8708
14,1,2542,33
39,4,2590,6066
33,5,464,19460
17,1,882,19095
17,4,2376,19490
22,3,2610,6889
16,4,746,16027
3,2,1505,12738
8,2,2909,17659
5,1,530,17315
18,4,1435,2767
13,5,159,15331
5,3,429,11310
7,5,141,3611
22,5,1786,19393
5,2,2888,4067
19,3,974,10881
28,4,2559,3015
31,3,796,19065
36,3,211,3871
17,2,1289,5062
24,5,2013,14224
21,3,1244,1319
4,2,71,3917
36,4,1890,793
4,2,2656,2993
30,2,2505,4506
19,4,2441,12948
6,4,254,7651
6,5,54,7748
33,2,2566,15031
32,1,800,16255
21,2,1443,5031
6,4,1556,19379
13,2,2741,19820
39,5,2368,2723
20,3,2586,14053
29,1,1712,16597
34,5,2728,11695
25,1,397,13147
27,3,2548,8753
18,5,1580,1280
8,1,941,2735
29,3,2824,17283
30,2,628,16846
25,2,155,17617
4,5,2564,12702
14,4,2021,9316
5,1,609,8645
11,3,2188,656
16,1,2775,5266
28,2,2100,16904
16,5,2695,16639
36,4,1870,2964
31,2,2843,11119
4,1,935,2331
20,5,2345,14433
37,1,278,9157
12,2,74,15454
39,1,334,17736
18,1,1073,7871
5,3,1135,281
34,3,1830,10515
17,1,966,8708
37,2,2873,12319
9,5,2357,9023
28,3,2255,18196
15,5,809,9738
38,1,745,16217
26,3,398,9078
24,2,1937,4629
36,3,2331,19991
38,2,250,5172
17,1,1466,7138
35,3,2158,19159
21,4,2768,16342
30,1,1436,15419
12,2,161,590
28,3,992,10380
12,2,440,8970
22,2,742,11781
24,4,2366,3848
9,2,2206,17148
27,4,648,1300
34,4,2311,19034
24,1,1969,10200
6,2,894,12916
28,5,614,13913
17,4,2310,18007
2,2,2616,19485
4,5,1635,6811
9,1,1102,18161
32,2,2751,12340
29,1,1663,3479
39,3,1981,6276
27,4,2967,19196
4,1,2230,6688
33,3,2056,242
31,5,218,601
39,4,2461,1103
18,4,2733,12539
16,5,1075,10267
30,3,941,4059
13,5,964,13562
39,3,162,11013
10,5,2469,1380
34,2,637,12341
14,4,296,11130
30,1,2776,16664
18,1,2929,3597
14,5,728,7505
21,2,983,8988
8,4,2547,14493
31,3,2445,16202
37,3,413,16507
27,2,2695,13059
31,2,355,14451
36,1,357,4216
24,3,684,12617
29,5,301,14762
20,4,90,1057
5,5,2405,15844
2,2,1400,5752
11,1,1721,8756
17,3,802,19584
4,3,2563,19420
23,3,697,6003
35,5,1541,4932
32,2,808,1993
1,3,2813,19537
19,5,2757,13502
2,4,2510,12686
16,2,523,17512
23,5,1467,18911
40,5,2506,19490
8,1,1899,9482
13,2,1405,2070
27,4,1266,10885
28,3,697,7751
20,1,1207,19957
11,3,334,14358
25,1,1020,1920
14,1,1656,8130
14,1,1279,10059
22,3,1543,18055
32,1,893,9391
33,3,2849,2914
8,5,351,18202
9,5,1707,10661
12,1,2875,15300
12,3,2079,9077
23,2,2207,15674
19,1,2320,8252
10,1,2498,19247
38,5,1878,6969
7,5,2839,9590
6,5,515,14976
12,2,2304,5360
17,4,1600,4395
11,4,680,11551
4,4,2650,8044
37,4,1588,10182
11,2,706,12041
14,1,1887,6639
12,3,2452,1262
40,5,59,1241
34,4,2148,15903
32,4,2808,3109
30,2,2279,11365
4,2,520,17300
30,2,839,14626
22,3,852,1556
38,5,892,6183
2,5,766,17091
14,1,1745,15142
31,4,1694,13884
39,1,365,1401
25,1,2334,16711
26,2,415,2978
8,1,762,1581
37,1,1825,497
4,4,2089,10721
16,4,886,19118
15,4,2581,15914
10,5,2110,10084
13,2,2306,6441
30,2,1114,7017
8,5,697,12198
5,5,2907,8544
36,2,2195,14641
25,1,585,19286
39,1,2967,4643
5,4,2829,7829
5,1,170,7263
25,5,2895,12069
7,2,697,19158
39,4,58,5063
37,1,630,16030
4,4,1700,10304
33,2,2058,3206
5,2,2895,15370
38,4,1191,16145
36,3,2397,12276
25,5,1843,11374
25,4,1989,7777
25,5,834,14076
35,3,2934,13387
38,4,193,9109
23,3,1819,19631
5,5,73,13779
16,2,2696,14267
27,3,1320,18205
3,4,2217,13507
3,2,2760,8101
15,4,2428,7461
30,2,765,5970
27,2,249,16123
18,2,215,376
31,1,1479,11403
6,4,2570,16998
5,1,856,9628
34,2,289,1604
2,1,1124,18583
9,1,1086,5254
21,2,570,13612
16,1,2438,750
24,1,1335,15696
18,2,899,9031
21,5,1017,6547
32,3,2347,11329
11,4,722,2153
36,3,90,5327
29,2,212,14190
13,2,666,18093
36,1,1508,10373
3,2,998,8651
29,5,1501,10518
14,5,1046,52
13,3,948,13421
30,3,306,5015
23,3,2688,846
33,1,2491,6822
33,3,555,15318
17,3,2864,15410
4,3,1704,7166
39,4,2708,10441
6,4,1519,12648
13,3,1730,11240
24,5,49,19890
30,1,1996,781
30,5,622,17190
16,4,534,4286
40,5,2811,12448
34,4,364,8955
28,2,1670,9463
15,2,429,13967
19,1,97,8219
9,4,726,9373
27,3,1793,8149
10,3,433,1949
2,5,1775,15395
29,2,2379,17908
8,2,520,11036
16,1,2338,1736
14,3,594,1767
27,2,78,7216
15,2,2322,14489
29,1,868,10985
39,3,154,6047
38,1,236,10845
25,2,1485,12351
8,2,852,17221
15,3,2393,16347
34,2,2176,18779
38,4,2017,9252
20,1,1497,10467
4,5,479,2321
8,1,262,19767
31,4,110,18378
32,4,2437,452
27,2,2849,12137
19,4,1365,2039
10,4,2284,2714
25,4,1701,7200
6,3,2178,10400
4,5,1881,19655
39,2,1630,6295
13,5,71,8522
13,5,2378,12645
19,1,1557,15743
19,4,2533,19756
35,2,896,11876
16,3,2094,15836
20,1,637,2919
34,1,1358,5334
24,3,2591,5878
17,4,1735,10639
14,5,2004,3115
3,1,1933,17852
8,4,2049,347
21,4,588,2939
12,4,248,17398
26,1,697,4280
10,4,655,17530
4,2,2259,3318
21,4,1559,11876
24,3,1586,2
22,3,2296,4323
18,5,1287,17757
39,4,2660,15952
20,4,2268,9945
21,2,564,410
10,2,181,3682
17,1,2453,283
39,1,2942,12253
11,4,2435,2536
39,3,2801,3616
6,3,1685,19612
18,2,880,19589
11,5,2610,11760
28,5,2141,10156
30,5,748,16089
23,4,2351,17597
22,1,91,1097
12,3,2549,14121
13,3,764,5000
40,3,213,14470
31,1,684,19340
26,5,2541,6611
6,2,2075,13231
22,1,211,926
18,4,2656,14466
10,4,2294,8808
4,5,156,17078
38,4,1659,3585
27,3,2848,9945
37,1,353,13670
22,4,515,18823
40,1,2390,3072
12,3,731,3043
30,2,179,8947
4,5,2796,3333
40,3,2103,10601
5,3,2002,12530
13,5,763,4603
22,4,967,9014
4,4,975,7366
35,4,2179,4976
31,3,1948,6723
28,1,2555,2467
14,1,2205,14779
4,3,2974,2184
3,5,331,1231
27,5,2253,5141
3,2,2261,15071
24,3,1128,14956
32,3,412,10753
38,5,2417,6347
38,1,1557,16367
13,2,2493,13141
23,2,71,4062
9,2,920,19531
1,5,780,1945
33,1,2673,9243
22,4,2276,13582
27,2,992,11556
24,4,1581,1757
13,1,2667,9788
11,4,2911,14884
31,5,2808,12940
12,1,459,12700
34,3,2535,17142
27,2,1243,14227
35,2,1231,10000
6,5,1590,9714
7,3,1181,834
38,1,360,2158
17,1,1535,568
9,4,2307,7810
20,3,1312,8896
4,1,1238,2166
8,4,119,10230
18,1,636,13511
12,5,2001,19626
1,3,313,4135
32,2,948,9076
17,1,342,445
31,3,824,9260
18,2,775,4541
12,1,2415,4903
32,3,947,16294
10,2,877,4732
11,4,60,10041
32,1,2169,6865
9,4,830,10219
23,1,2254,7777
24,4,2178,12012
21,4,2132,4120
9,5,1744,13228
33,2,1772,6383
9,3,594,5416
15,3,1032,7343
1,4,784,19406
14,5,373,9721
19,2,2479,15081
25,3,1657,5161
4,4,2399,8910
29,4,932,14185
12,1,858,11165
36,1,2798,13313
31,5,2390,14355
25,4,1280,14671
31,4,218,6181
9,4,2333,13262
5,1,1720,11164
9,5,2145,19910
30,3,942,13846
3,2,1527,2360
34,3,1288,17164
37,5,708,4242
29,5,1318,6834
4,4,1674,4303
6,1,1210,2655
23,3,402,15565
4,1,1079,15917
17,5,504,6464
31,1,2525,13463
10,1,1919,590
25,4,2053,19626
16,2,208,2064
37,3,1894,19383
26,1,2332,8198
22,3,2930,2702
34,4,675,14564
30,2,2383,3425
11,4,2421,3501
7,5,2824,921
39,1,1715,12406
24,5,2404,18573
30,1,2089,6694
35,5,2304,2315
11,1,438,2399
36,4,572,15856
10,5,2103,6305
28,4,123,690
34,1,697,7430
30,5,1292,3367
28,4,2605,2347
39,2,1757,1950
13,3,2949,1877
29,2,1445,3290
29,3,2785,1920
32,5,973,6072
17,2,1858,7246
36,4,46,16290
22,4,1759,12699
11,2,824,2800
36,4,272,7662
40,1,2774,10091
12,3,2327,11183
21,1,2907,4987
5,5,2901,16238
38,3,1755,17377
12,1,771,14669
34,4,1817,5194
6,1,2956,5483
18,1,460,6455
37,1,1654,439
19,3,1955,7575
38,4,176,9915
33,2,2236,10424
9,4,1225,7001
8,1,1889,2811
39,3,2902,16538
10,5,1428,5269
38,5,1606,6296
31,1,1967,177
39,4,1024,18084
24,4,495,4835
4,1,1412,15153
7,5,2429,554
9,1,2560,17557
7,3,1822,17880
18,4,2618,10219
14,1,2249,7371
39,4,1069,8631
5,3,209,15624
16,2,1806,12813
22,5,2045,17404
16,5,1403,17355
13,4,516,5468
35,2,946,18663
4,3,47,13510
32,2,1325,9124
17,1,1212,19887
31,5,613,8945
39,2,444,19132
28,4,427,3528
14,2,2532,14232
27,2,95,12014
33,1,2779,16690
24,1,2780,9438
15,1,2418,18328
34,1,1373,18364
40,3,75,2670
23,5,2869,16492
9,4,1099,17360
29,1,2765,18151
12,5,515,13658
40,2,2914,3289
9,1,702,13056
20,5,1211,13050
3,2,1335,7659
14,3,1540,5790
36,1,647,14808
14,1,808,14501
36,5,2501,19115
29,2,1471,2971
37,2,2653,3295
22,4,762,11664
23,1,2586,12044
32,2,264,728
6,3,2617,11187
25,2,2895,2075
33,4,1871,10828
30,4,2879,10381
26,3,1093,6789
1,2,1501,5725
33,3,1257,9193
20,5,2892,7981
40,4,2828,15460
14,5,216,7258
1,3,1713,14272
5,3,346,15600
38,5,1457,15350
2,3,560,3679
38,2,2850,15917
11,3,203,7663
31,4,118,10593
11,3,2382,12193
16,5,2652,8978
38,3,1423,7022
31,2,1502,12072
1,3,118,8361
19,5,1546,13016
25,2,1396,8764
25,3,2973,14577
3,3,2407,6616
19,2,1860,980
37,4,2821,13267
26,2,2328,4317
13,5,1350,8546
29,2,1015,19334
26,2,1620,4308
11,4,1369,19636
12,1,1040,14898
27,5,511,12783
13,2,121,8003
15,4,911,1546
34,5,454,10055
7,3,915,6359
13,3,471,9705
25,5,875,802
1,2,715,6612
24,5,2177,10919
38,5,394,18041
34,1,184,2749
26,3,366,4441
2,5,2435,9190
7,2,1121,270
19,1,2909,8928
8,3,2451,8192
27,4,2695,13188
25,1,380,8612
1,1,1856,11334
33,5,612,9972
33,1,1853,7390
2,1,1406,3969
4,2,765,16455
16,5,1375,16104
25,4,945,5146
34,2,1597,19505
13,4,550,5784
23,3,2135,17942
17,4,320,10111
4,5,1323,8387
25,1,787,8892
30,5,1576,9636
38,5,2701,7001
7,4,2130,15977
5,4,2634,12841
15,3,1794,17371
31,5,541,6333
14,1,950,12639
24,2,769,11650
20,3,1653,18121
27,2,1957,8114
17,1,433,17020
31,1,2148,5187
4,1,2295,11249
1,3,437,3284
20,3,2892,19024
36,4,2575,16482
4,4,1440,19210
37,4,2839,11896
40,2,868,9661
20,2,2557,7878
36,1,2959,12322
27,4,1367,18369
3,4,2689,5064
36,3,109,5991
10,2,2138,13502
31,5,2529,8609
27,1,2188,14328
13,1,114,17307
30,5,1739,1939
13,1,373,10789
32,1,2891,16878
